64	40.647380
80	60.449927
100	76.246210
127	151.459515
128	159.841778
129	131.857161
150	204.474592
180	222.637489
210	239.242728
255	315.923174
256	330.548156
257	219.255369
300	278.205198
350	312.567085
400	307.057098
450	280.453291
511	334.912888
512	361.875591
513	263.237872
600	348.783898
700	348.025762
800	375.529071
900	321.624212
1023	338.801439
1024	364.713993
1025	315.158111
2047	334.872971
2048	357.231480
2049	319.692663
