64	43.109650
80	64.605405
100	61.826415
127	122.038935
128	129.221287
129	106.271658
150	165.197526
180	171.027309
210	180.001619
255	227.048831
256	238.142557
257	154.287207
300	192.692266
350	225.272817
400	215.509545
450	198.306973
511	239.952433
512	251.313578
513	202.684154
600	238.217167
700	241.140843
800	256.036413
900	224.590632
1023	241.408661
1024	254.612196
1025	222.707451
2047	240.900979
2048	253.891929
2049	231.033361
